,image_name,avg_r,avg_g,avg_b,std_r,std_g,std_b,edge_sum,label
0,SeaLake_179.jpg,49.7080078125,76.317626953125,87.4384765625,1.7715454763959533,2.9832608904558664,1.5393992409015225,0,water
1,SeaLake_2852.jpg,32.55810546875,51.1884765625,73.601806640625,7.916497973267684,6.7154878725702565,4.788687705329577,38,water
2,SeaLake_1397.jpg,23.187255859375,43.301513671875,72.11669921875,0.7795880378473814,0.9109027404434871,1.1182761057060728,0,water
3,SeaLake_637.jpg,23.713623046875,40.769775390625,66.630615234375,0.7151881571263897,0.7328605050506738,0.8241533370976325,0,water
4,SeaLake_2113.jpg,23.02880859375,43.65283203125,72.997802734375,0.7875682922300437,0.8638134174831964,0.9831316831425855,0,water
5,SeaLake_804.jpg,42.130126953125,68.878662109375,91.072021484375,0.8148467212889821,1.116799000234006,0.8951030053370514,0,water
6,SeaLake_1368.jpg,95.233154296875,125.106689453125,126.3173828125,6.798694757229047,7.866072207268815,6.5053576616954425,50,water
7,SeaLake_810.jpg,77.20947265625,105.231689453125,113.949951171875,8.597843804192047,1.9773575913793737,1.2837951084298125,0,water
8,SeaLake_2107.jpg,106.499755859375,110.11962890625,109.844482421875,1.1564611036024321,0.8439498947149817,1.2082818968556694,0,water
9,SeaLake_1426.jpg,39.98876953125,62.11962890625,82.79736328125,0.8355334009311988,0.8865561987485219,1.0647737072797363,0,water
10,SeaLake_1340.jpg,23.443115234375,43.568115234375,73.143310546875,0.7968360666974035,0.8602262615707793,0.9846076993043414,0,water
11,SeaLake_2891.jpg,72.12109375,116.318603515625,90.4599609375,6.001463393724145,6.740176996226166,5.873367326200032,0,water
12,SeaLake_838.jpg,26.25927734375,46.780029296875,69.77197265625,0.7448795684658993,0.8803971932552336,1.0389182772250758,0,water
13,SeaLake_2885.jpg,97.80126953125,125.0283203125,121.147216796875,6.314901952488289,7.393163458807732,5.544568804726195,26,water
14,SeaLake_1354.jpg,78.2158203125,103.613037109375,112.60107421875,6.267148638851834,2.17730121495721,1.6301117971029095,0,water
15,SeaLake_409.jpg,27.622802734375,48.855712890625,75.248046875,0.8564196662151233,0.8707663087437448,1.0879291959051078,0,water
16,SeaLake_347.jpg,30.190185546875,56.041259765625,73.564697265625,0.8692396129001814,0.9975589223778063,1.0747064489062341,0,water
17,SeaLake_1195.jpg,24.3779296875,61.5009765625,87.20849609375,1.0297058566921684,1.1773824846139354,1.2464739658897779,0,water
18,SeaLake_2311.jpg,42.114501953125,60.933837890625,86.142333984375,2.1911408642772288,1.7118519294635417,1.635932223540125,0,water
19,SeaLake_384.jpg,45.411376953125,69.322998046875,87.593505859375,9.52286811046507,8.617235998050067,5.152275628716164,22,water
20,SeaLake_390.jpg,23.45068359375,44.15380859375,72.796630859375,0.8028328271343823,0.8554028350658229,1.129287998371739,0,water
21,SeaLake_2339.jpg,71.041259765625,100.222412109375,106.931640625,1.739226540697206,2.02850671535205,1.924278183397507,0,water
22,SeaLake_1630.jpg,62.401611328125,107.77734375,103.29931640625,1.737282849882734,1.811215702045435,1.5541211347412998,0,water
23,SeaLake_1156.jpg,34.84130859375,59.3515625,82.556640625,1.7216488753756956,2.0583380118663093,1.5830569109635981,0,water
24,SeaLake_1977.jpg,41.458984375,64.082763671875,84.5810546875,1.1043138705802167,1.0985323033451349,1.271023386934433,0,water
25,SeaLake_233.jpg,50.281005859375,71.342041015625,88.290771484375,1.4806336283402177,1.451174811749163,1.3738179544609828,0,water
26,SeaLake_541.jpg,89.8525390625,102.15673828125,102.8232421875,23.71830190202624,19.171457144637984,14.026203394921957,172,water
27,SeaLake_2517.jpg,31.65478515625,46.9638671875,71.083740234375,15.504912482392626,10.006036414702919,6.738855765356002,23,water
28,SeaLake_596.jpg,46.258056640625,77.5478515625,88.12255859375,6.316873371542629,6.739586532882882,4.336506876634467,25,water
29,SeaLake_1744.jpg,45.94189453125,82.615234375,92.9755859375,1.2988662140502936,1.4243290442585097,1.3360570664467315,0,water
30,SeaLake_1022.jpg,31.25244140625,49.245849609375,77.0322265625,1.2329873119422285,1.185589483208737,1.0943911172060168,0,water
31,SeaLake_37.jpg,92.5810546875,121.863037109375,118.4638671875,10.804493624477931,10.602758934634261,8.332516026153856,53,water
32,SeaLake_2098.jpg,23.414794921875,42.941162109375,71.657470703125,0.7047313989469411,0.8621857540587182,1.184044251773268,0,water
33,SeaLake_2926.jpg,31.5576171875,52.850341796875,76.143798828125,1.1526974927120255,1.1561718218380848,1.1114969242669441,0,water
34,SeaLake_757.jpg,84.38818359375,117.179931640625,117.271484375,1.6960711210156652,1.1051184163142862,1.3723437922513657,0,water
35,SeaLake_2932.jpg,37.255126953125,64.456298828125,85.6826171875,1.953461991801774,2.604372895022284,1.8728765543488417,0,water
36,SeaLake_743.jpg,65.45849609375,95.920166015625,90.797607421875,1.3677850779694853,1.3494514118944083,1.2641017601225448,0,water
37,SeaLake_1585.jpg,37.759765625,56.150146484375,76.28515625,0.948066671610367,0.7151164800959546,1.055923754627169,0,water
38,SeaLake_970.jpg,73.50439453125,90.7294921875,101.11328125,3.6538427204239503,1.7705460558473098,1.9975227272545455,5,water
39,SeaLake_1208.jpg,64.803466796875,90.583740234375,91.677001953125,1.6350941572871047,1.397828699500343,1.5105160011863281,0,water
40,SeaLake_964.jpg,28.6142578125,65.103759765625,91.190673828125,0.8050328967083984,1.055688425465793,1.0409210047564406,0,water
41,SeaLake_1552.jpg,38.9580078125,60.80224609375,80.604248046875,1.2471429599043427,1.4996597380949006,1.2411292744806028,0,water
42,SeaLake_794.jpg,44.10888671875,73.99560546875,80.02685546875,15.179198449110542,9.21056205366128,7.638101032164227,138,water
43,SeaLake_2729.jpg,59.603515625,85.468994140625,97.63623046875,15.328500165635282,8.98474268616995,5.855977835992394,109,water
44,SeaLake_958.jpg,92.2451171875,107.626220703125,114.595458984375,3.8286639398610176,1.2711822338290568,1.2514323372847984,0,water
45,SeaLake_780.jpg,23.96337890625,41.09765625,66.9658203125,0.791573485529015,0.8213070607793028,0.8656327340231551,0,water
46,SeaLake_1220.jpg,91.803466796875,125.692626953125,124.455322265625,2.130209077929776,1.6767610650983578,1.6391975914456185,0,water
47,SeaLake_1546.jpg,79.00244140625,102.280517578125,112.612060546875,6.126354593233689,5.995902843107774,3.962980680161597,0,water
48,SeaLake_781.jpg,73.779296875,113.589111328125,117.369384765625,1.5179978505799125,2.6123894622452064,1.5330124463125419,0,water
49,SeaLake_959.jpg,86.604248046875,117.366455078125,118.488037109375,3.9916748718079167,2.724444060967558,1.8027359455138998,0,water
50,SeaLake_2728.jpg,25.749755859375,50.672607421875,78.919189453125,0.7481258739061597,1.1017527044049702,1.1112716740917872,0,water
51,SeaLake_1547.jpg,92.35302734375,120.47412109375,122.08935546875,14.829759216295955,15.150379475477216,10.203511381208651,37,water
52,SeaLake_1553.jpg,23.8583984375,40.977783203125,67.0,1.6691618678988442,1.6285251931000684,1.3468351212193719,10,water
53,SeaLake_795.jpg,31.0927734375,52.964599609375,77.02685546875,0.6879874148881167,0.7258257257900118,0.7707174231183682,0,water
54,SeaLake_965.jpg,45.458251953125,72.226806640625,109.37109375,2.495350221027526,2.3633708211775404,1.766795622719543,0,water
55,SeaLake_2066.jpg,29.239501953125,49.3642578125,77.26904296875,0.8110035173008254,0.9001040716398937,1.154508258292762,0,water
56,SeaLake_1209.jpg,26.65771484375,53.633056640625,74.591552734375,0.7385381019696364,0.7808567964970207,0.8471672299956253,0,water
57,SeaLake_971.jpg,88.917724609375,121.765869140625,119.759765625,2.4323499878147685,2.5152109765014394,3.194753136209175,0,water
58,SeaLake_742.jpg,78.802490234375,111.645751953125,118.853271484375,6.334144794927549,2.7441782341277046,1.9508621993435324,0,water
59,SeaLake_1584.jpg,23.552001953125,43.7138671875,72.778564453125,0.8093272765829564,0.9146502308865613,1.0675612402598595,0,water
60,SeaLake_1590.jpg,39.046875,62.73828125,82.85009765625,1.204341917033946,0.9562496808618749,1.0413754755554103,0,water
61,SeaLake_756.jpg,25.6064453125,49.9287109375,79.676025390625,0.7538297149865991,1.0213998792431254,0.9971989204042071,0,water
62,SeaLake_36.jpg,40.57861328125,57.80126953125,73.47314453125,2.869163850673417,1.8939300527053278,1.5486137559276096,0,water
63,SeaLake_1745.jpg,88.20703125,108.607421875,117.697509765625,16.59038364438187,14.244659895580922,14.309738190476539,66,water
64,SeaLake_2258.jpg,37.974609375,56.225830078125,76.21240234375,0.8625452002139421,0.7091938056265412,0.9701615171555233,0,water
65,SeaLake_1751.jpg,36.98193359375,65.673828125,84.53515625,1.4980996332738388,1.7276922473950573,1.37330661883497,0,water
66,SeaLake_2270.jpg,48.265869140625,71.546630859375,88.93017578125,5.807446318364753,5.26673980933214,4.297472409419978,36,water
67,SeaLake_2516.jpg,33.239501953125,54.239990234375,77.169677734375,6.6898734212669755,4.53822441702475,2.576328634332656,0,water
68,SeaLake_226.jpg,33.93212890625,57.691162109375,82.14111328125,1.8776759443879496,1.9742185996462753,1.8634040200275566,0,water
69,SeaLake_1786.jpg,87.36865234375,122.70166015625,123.08984375,1.7688255671342021,1.1673275006960238,1.3879835781038397,0,water
70,SeaLake_1792.jpg,40.274169921875,63.10888671875,83.253662109375,1.0161185312570853,0.9689309966297179,1.1061181361601597,0,water
71,SeaLake_232.jpg,27.5576171875,48.9521484375,75.297119140625,0.993927158902799,2.0902852100171185,1.0518081072131273,0,water
72,SeaLake_1962.jpg,74.954345703125,92.221435546875,102.16455078125,2.9753406550010117,1.862468406230068,1.6622160217282274,0,water
73,SeaLake_568.jpg,85.386962890625,118.183837890625,115.917724609375,4.156122643089848,5.153232309856169,3.995580847257693,0,water
74,SeaLake_1976.jpg,41.308349609375,58.99462890625,74.89599609375,1.3025623076357173,1.1121095079181404,1.2596981533227478,0,water
75,SeaLake_1631.jpg,44.92138671875,70.262451171875,86.7138671875,2.3631843483975405,3.251609614561139,2.203992091322208,0,water
76,SeaLake_1157.jpg,36.711669921875,99.534912109375,106.489501953125,7.55178221310529,9.304251374754392,9.063921609726211,86,water
77,SeaLake_1619.jpg,23.06103515625,40.15478515625,66.167236328125,2.77917501647549,2.613061870039564,2.2646249471336897,12,water
78,SeaLake_1180.jpg,118.016357421875,123.49072265625,118.64111328125,32.71684682879945,23.528757999380097,18.25579448707601,99,water
79,SeaLake_346.jpg,25.268798828125,46.14697265625,68.19482421875,0.7779700665023216,1.0702295201566903,1.0823660102010098,0,water
80,SeaLake_408.jpg,32.381591796875,60.465576171875,76.65185546875,0.9479330955730519,1.0204388608864425,1.0649725250496924,0,water
81,SeaLake_1802.jpg,23.957275390625,41.13232421875,67.00634765625,0.7227340656346245,0.7050806610822637,0.8021934896021856,0,water
82,SeaLake_1355.jpg,46.08984375,82.874267578125,85.4951171875,4.436590396981216,8.531740024313004,3.5084963261548516,0,water
83,SeaLake_2884.jpg,37.64453125,60.48095703125,79.79296875,0.8943777160816551,0.9399076698491116,1.1751451767860164,0,water
84,SeaLake_1427.jpg,38.194091796875,59.848876953125,80.134521484375,0.9055354162101191,1.002372044366869,1.1739438677451945,0,water
85,SeaLake_187.jpg,28.476318359375,52.16845703125,72.7021484375,1.2090663851283387,1.4103901423444636,1.2024776153701608,0,water
86,SeaLake_839.jpg,68.515625,105.42626953125,115.09814453125,3.3247488744452567,1.2027935215480274,1.2170005370728962,0,water
87,SeaLake_2660.jpg,37.585205078125,56.75341796875,77.511962890625,18.37951862640618,10.25136890807099,7.295074955612033,126,water
88,SeaLake_811.jpg,25.768310546875,64.53564453125,88.216796875,6.319904512268017,14.657156121196975,9.34068569598829,45,water
89,SeaLake_805.jpg,52.846923828125,82.0107421875,113.17724609375,1.4507727298681539,2.1950498810750783,1.6409463476909798,0,water
90,SeaLake_1396.jpg,23.370361328125,43.65673828125,72.847900390625,0.798735858093579,0.8790883871606973,1.005386122692656,0,water
91,SeaLake_144.jpg,23.338623046875,44.04541015625,73.18310546875,0.8195800053991626,0.8887801219701927,1.1967843163301577,0,water
92,SeaLake_634.jpg,24.02880859375,43.4736328125,73.179931640625,0.7962007849318835,0.7990400038003979,0.9391119450454221,0,water
93,SeaLake_2845.jpg,52.057373046875,80.4248046875,88.7822265625,0.9994526497624983,1.1567608503826654,1.167987938152374,0,water
94,SeaLake_2851.jpg,62.346435546875,87.194091796875,89.90478515625,1.0968046584221,1.1040471780050134,1.2738799280268385,0,water
95,SeaLake_146.jpg,23.41845703125,43.40185546875,72.895263671875,0.7953055390838395,0.8683544932720264,0.9291382457395091,0,water
96,SeaLake_813.jpg,101.13818359375,99.912353515625,108.768310546875,2.8918404575491947,2.748558522780933,2.495950172366355,0,water
97,SeaLake_807.jpg,26.02392578125,51.35595703125,79.6552734375,0.6334690408706468,0.9088076312695039,1.108741686939268,0,water
98,SeaLake_2110.jpg,68.327880859375,104.232666015625,113.608642578125,2.6717679074782135,1.2600445342519395,1.2318659282642543,0,water
99,SeaLake_1343.jpg,24.253662109375,41.432373046875,67.35498046875,0.7748873828772963,0.7087048276335001,0.7890019157492777,0,water
100,SeaLake_2892.jpg,51.310546875,70.33056640625,91.411865234375,16.683629762275288,11.32070245064585,8.337517911185452,35,water
101,SeaLake_1800.jpg,25.32373046875,45.978759765625,68.444091796875,0.8096002037134781,0.9353036902892531,1.1102765946255617,0,water
102,SeaLake_1828.jpg,76.7587890625,110.826416015625,113.702880859375,1.458883381607444,1.1853992301092067,1.3365912148631165,0,water
103,SeaLake_350.jpg,78.57275390625,112.44873046875,115.12890625,1.1505687426770146,1.081994121479135,1.2078779392848176,0,water
104,SeaLake_344.jpg,27.089111328125,49.652587890625,72.676025390625,1.010742393899058,0.9710950156316389,0.768503151005457,0,water
